Driver,Location,Year,Team,EventDate,Team_Pace_EMA,Driver_Teammate_Gap_EMA,Driver_Consistency_EMA,Degradation_EMA
MAG,Budapest,2022,Haas F1 Team,2022-07-31,0.8053324020762067,0.2059922801538549,1.635953507535448,-0.0536855096023017
MSC,Budapest,2022,Haas F1 Team,2022-07-31,0.8053324020762067,-0.2059922801538549,1.673881876009637,-0.0306566857090004
NOR,Budapest,2022,McLaren,2022-07-31,0.1726612099545323,-0.4499475770265513,2.445618844495801,0.0323438597752363
OCO,Budapest,2022,Alpine,2022-07-31,0.2477644078294379,0.0739608198504422,1.810530183219046,-0.0576586515249304
PER,Budapest,2022,Red Bull Racing,2022-07-31,-0.9556182104803989,1.0689047289924831,2.438463464330724,-0.026520715100597
RIC,Budapest,2022,McLaren,2022-07-31,0.1726612099545323,0.4499475770265513,1.8916823613990443,-0.0339964872787406
RUS,Budapest,2022,Mercedes,2022-07-31,-0.8308845658808877,0.031644422337684,1.3433173681002135,-0.0124693513432124
SAI,Budapest,2022,Ferrari,2022-07-31,-1.1369724897970444,-0.0048596895871276,1.0485894258245545,0.018626030462561
STR,Budapest,2022,Aston Martin,2022-07-31,0.2100694741278197,0.1181581740546119,1.673117254350093,-0.0411379420056991
TSU,Budapest,2022,RB,2022-07-31,0.6546987691213292,0.2337844651060907,2.244344466948765,-0.0176888281468147
VER,Budapest,2022,Red Bull Racing,2022-07-31,-0.9556182104803989,-1.0689047289924831,1.2490834773957935,0.0050394370878326
VET,Budapest,2022,Aston Martin,2022-07-31,0.2100694741278197,-0.1120036491196694,1.760010637026532,-0.01376670016379
ZHO,Budapest,2022,Kick Sauber,2022-07-31,0.717045343699864,0.0076793929984359,1.685774419756262,-0.0007093098348393
ALB,Spa-Francorchamps,2022,Williams,2022-08-28,0.761795735147176,-0.4458364897222768,1.2800091814580408,0.0615094842328199
ALO,Spa-Francorchamps,2022,Alpine,2022-08-28,0.1089673887358183,-0.0662622061959795,1.6920735406714484,0.011471069104486
GAS,Spa-Francorchamps,2022,RB,2022-08-28,0.5307451483680963,-0.2203849647779402,1.7541217454717577,0.0502357045037776
LAT,Spa-Francorchamps,2022,Williams,2022-08-28,0.761795735147176,0.4458364897222768,1.85643249638265,0.0668507253449393
LEC,Spa-Francorchamps,2022,Ferrari,2022-08-28,-0.9832290355543564,0.3961958137522769,1.9177679240714665,-0.0192642594053635
MAG,Spa-Francorchamps,2022,Haas F1 Team,2022-08-28,0.8002009389070681,0.1241957042267664,1.4116361050740105,0.0591112949712197
MSC,Spa-Francorchamps,2022,Haas F1 Team,2022-08-28,0.8002009389070681,-0.1241957042267664,1.656906577535044,0.0398910146596257
NOR,Spa-Francorchamps,2022,McLaren,2022-08-28,0.3732711842965897,-0.3470199747873594,1.9108098939966487,0.08266680426563
OCO,Spa-Francorchamps,2022,Alpine,2022-08-28,0.1089673887358183,0.0662622061959795,1.590085966299064,0.0120763748979699
PER,Spa-Francorchamps,2022,Red Bull Racing,2022-08-28,-1.243510069574027,0.8252371231097761,1.911314375224941,0.0761984944605654
RIC,Spa-Francorchamps,2022,McLaren,2022-08-28,0.3732711842965897,0.3470199747873594,1.5068959407806355,0.026759607353537
RUS,Spa-Francorchamps,2022,Mercedes,2022-08-28,-0.969610566918948,0.0,1.2383913838640543,0.0462290119046953
SAI,Spa-Francorchamps,2022,Ferrari,2022-08-28,-0.9832290355543564,-0.3961958137522769,0.9753287675430728,0.1113187627147988
STR,Spa-Francorchamps,2022,Aston Martin,2022-08-28,0.2301904285148473,0.2819006187184809,1.4290413121944918,0.049636872348571
TSU,Spa-Francorchamps,2022,RB,2022-08-28,0.5307451483680963,0.2203849647779402,1.845525801483972,0.0193068141120219
VER,Spa-Francorchamps,2022,Red Bull Racing,2022-08-28,-1.243510069574027,-0.8252371231097761,1.1770830759439983,0.059942134891172
VET,Spa-Francorchamps,2022,Aston Martin,2022-08-28,0.2301904285148473,-0.2782079037575153,1.4548433023649312,0.0208810910128371
ZHO,Spa-Francorchamps,2022,Kick Sauber,2022-08-28,0.6747130931152168,0.0,1.5452456507253003,0.0736192759039582
ALB,Zandvoort,2022,Williams,2022-09-04,0.8300265678397483,-0.6102566108144986,1.1452244109556755,0.0448125018574777
ALO,Zandvoort,2022,Alpine,2022-09-04,0.0212578284851696,-0.1438514339932768,1.4198511554964837,0.0037321534095915
BOT,Zandvoort,2022,Kick Sauber,2022-09-04,0.6969705839331237,0.1379239026624763,1.7223721372543424,-0.0721850562331173
GAS,Zandvoort,2022,RB,2022-09-04,0.5004993032508592,-0.3942258506616362,1.438125569006058,0.0588055124057873
HAM,Zandvoort,2022,Mercedes,2022-09-04,-0.9361886713759124,0.0528533465973892,1.8271738740849837,-0.0219734915088144
LAT,Zandvoort,2022,Williams,2022-09-04,0.8300265678397483,0.6102566108144986,1.6051220063213711,0.0357169092553617
LEC,Zandvoort,2022,Ferrari,2022-09-04,-0.8330397525571576,0.1165561125899901,1.4877082803868236,0.0023503985922333
MAG,Zandvoort,2022,Haas F1 Team,2022-09-04,0.6359527089636081,0.1250457244228521,1.2461569764798863,0.0465709931958274
MSC,Zandvoort,2022,Haas F1 Team,2022-09-04,0.6359527089636081,-0.1250457244228521,1.3719649821691613,0.0067975736301702
NOR,Zandvoort,2022,McLaren,2022-09-04,0.2859004127145439,-0.5314295050880492,1.4972940895411115,0.052955904765773
OCO,Zandvoort,2022,Alpine,2022-09-04,0.0212578284851696,0.1438514339932768,1.3073100373492628,0.0055683986885998
PER,Zandvoort,2022,Red Bull Racing,2022-09-04,-1.1046338275144143,0.7513677284113204,1.5372933322117914,0.0617250844485432
RIC,Zandvoort,2022,McLaren,2022-09-04,0.2859004127145439,0.5314295050880492,1.3756311545788298,0.0182460921999718
RUS,Zandvoort,2022,Mercedes,2022-09-04,-0.9361886713759124,-0.0528533465973892,1.242446139303409,0.0238548277964463
SAI,Zandvoort,2022,Ferrari,2022-09-04,-0.8330397525571576,-0.1165561125899901,0.9129628679385148,0.0699510682707463
STR,Zandvoort,2022,Aston Martin,2022-09-04,0.1805130514254903,-0.0599178290591879,1.2075557738779574,0.0287140845465207
TSU,Zandvoort,2022,RB,2022-09-04,0.5004993032508592,0.3942258506616362,1.2983342353922085,0.0388439836974307
VER,Zandvoort,2022,Red Bull Racing,2022-09-04,-1.1046338275144143,-0.7513677284113204,1.1106119184747445,0.0486327934485316
VET,Zandvoort,2022,Aston Martin,2022-09-04,0.1805130514254903,0.0621334580357672,1.3146110153653412,-0.0131262273101045
ZHO,Zandvoort,2022,Kick Sauber,2022-09-04,0.6969705839331237,-0.1379239026624763,1.2480965148341865,0.0705439566179913
ALO,Monza,2022,Alpine,2022-09-11,0.2133978493299061,0.0427746951595896,0.980934070229638,0.0046725246741537
BOT,Monza,2022,Kick Sauber,2022-09-11,0.5861709503598731,0.1636243415974851,1.4121854810729728,-0.0609345479184328
DEV,Monza,2022,Williams,2022-09-11,0.6890795407038477,-0.3269500000000025,0.4283888241018717,0.0092524965591069
GAS,Monza,2022,RB,2022-09-11,0.459158181950514,-0.265885510396982,1.056054379126118,0.0393407341008991
HAM,Monza,2022,Mercedes,2022-09-11,-0.8078996028255488,0.2920720079584334,1.6169708463985062,-0.0455211914742915
LAT,Monza,2022,Williams,2022-09-11,0.6890795407038477,0.4969339664887001,1.2662565434338684,-0.0060402758374838
LEC,Monza,2022,Ferrari,2022-09-11,-0.9922117149489298,-0.2355980397630786,1.1168538160530694,-0.0019627702913535
MAG,Monza,2022,Haas F1 Team,2022-09-11,0.6567202253781638,0.2518774346537109,1.0516916210997844,0.0259272862568472
MSC,Monza,2022,Haas F1 Team,2022-09-11,0.6567202253781638,-0.2518774346537109,1.2268711379392865,-0.0131491613506972
NOR,Monza,2022,McLaren,2022-09-11,0.194608847628725,-0.5355677030528299,1.3217375378948386,0.0156970164219666
OCO,Monza,2022,Alpine,2022-09-11,0.2133978493299061,-0.0427746951595896,1.0235416977042096,-0.000951330262295
PER,Monza,2022,Red Bull Racing,2022-09-11,-1.107917835749156,0.866582896353596,1.308948633337265,-0.0908948402958342
RIC,Monza,2022,McLaren,2022-09-11,0.194608847628725,0.5355677030528299,1.045615225500096,0.0122567802626349
RUS,Monza,2022,Mercedes,2022-09-11,-0.8078996028255488,-0.2920720079584334,0.8990529446270314,0.0135134972095824
SAI,Monza,2022,Ferrari,2022-09-11,-0.9922117149489298,0.2355980397630786,1.0078020770642118,0.0233075533128622
STR,Monza,2022,Aston Martin,2022-09-11,0.5012423832362448,-0.1397729196577357,0.8920478716673571,0.0138196067260158
TSU,Monza,2022,RB,2022-09-11,0.459158181950514,0.265885510396982,0.9995192016469632,0.0086661384980119
VER,Monza,2022,Red Bull Racing,2022-09-11,-1.107917835749156,-0.866582896353596,0.8564082249507284,0.0291188459202659
VET,Monza,2022,Aston Martin,2022-09-11,0.5012423832362448,0.1411022970436832,1.050124099599292,-0.0354024030527293
ZHO,Monza,2022,Kick Sauber,2022-09-11,0.5861709503598731,-0.1636243415974851,0.9291218748945436,0.0453185543357751
ALB,Marina Bay,2022,Williams,2022-10-02,3.208611478658352,-1.5100033782534044,1.5099013599897195,-0.0753538366378484
ALO,Marina Bay,2022,Alpine,2022-10-02,2.063841100197624,-0.5503508691787572,1.0784738494524493,-0.0715707351955077
BOT,Marina Bay,2022,Kick Sauber,2022-10-02,0.9895117789974216,-3.329806933503048,2.8581009728246274,-0.1138382687105257
GAS,Marina Bay,2022,RB,2022-10-02,0.8194429894251609,-2.189484882486502,2.592316960803742,-0.0803782565698062
HAM,Marina Bay,2022,Mercedes,2022-10-02,-0.4836178505477045,-0.9436761937211806,2.6741368476797387,-0.1226488955226935
LAT,Marina Bay,2022,Williams,2022-10-02,3.208611478658352,1.4420097916579255,1.3141478942814775,-0.3229041655024895
LEC,Marina Bay,2022,Ferrari,2022-10-02,-1.7076801578501977,-0.4287080816176317,2.5676609209436863,-0.0747665721577176
MAG,Marina Bay,2022,Haas F1 Team,2022-10-02,0.6506243906914427,0.0681635303892962,2.5742401221035736,-0.1900920758870375
MSC,Marina Bay,2022,Haas F1 Team,2022-10-02,0.6506243906914427,-0.0681635303892962,2.8903419265857475,-0.1721400191105874
NOR,Marina Bay,2022,McLaren,2022-10-02,-0.2487073008230852,-0.8993919038829798,2.876515375451812,-0.0805099846537057
OCO,Marina Bay,2022,Alpine,2022-10-02,2.063841100197624,0.5503508691787572,1.343484199886543,-0.0920044227430956
PER,Marina Bay,2022,Red Bull Racing,2022-10-02,-1.6546438236703267,-0.0945865779773162,2.706950312059219,-0.1376288513689161
RIC,Marina Bay,2022,McLaren,2022-10-02,-0.2487073008230852,0.8993919038829798,2.793359651252444,-0.097544151662871
RUS,Marina Bay,2022,Mercedes,2022-10-02,-0.4836178505477045,0.9436761937211806,2.9229503379279542,-0.1092958361377004
SAI,Marina Bay,2022,Ferrari,2022-10-02,-1.7076801578501977,0.4287080816176317,2.6646316327065724,-0.0858955452063953
STR,Marina Bay,2022,Aston Martin,2022-10-02,0.1738981369971228,0.0187647097438199,2.693551080022302,-0.1163318310422782
TSU,Marina Bay,2022,RB,2022-10-02,0.8194429894251609,2.189484882486502,1.3058533432989474,-0.0739441199976596
VER,Marina Bay,2022,Red Bull Racing,2022-10-02,-1.6546438236703267,0.0945865779773162,2.688005580677837,-0.0256553172899443
VET,Marina Bay,2022,Aston Martin,2022-10-02,0.1738981369971228,-0.0179670833122513,2.655454024007041,-0.1294022077752736
ZHO,Marina Bay,2022,Kick Sauber,2022-10-02,0.9895117789974216,3.329806933503048,1.2615699023757363,-0.3604488673985339
ALO,Suzuka,2022,Alpine,2022-10-09,0.9647443898483056,-0.5756531280235438,1.7757125288278144,0.1626599365050731
BOT,Suzuka,2022,Kick Sauber,2022-10-09,0.865376797128184,-1.7202240097258887,2.1382298045208272,-0.0482827014860557
GAS,Suzuka,2022,RB,2022-10-09,0.5257639444374597,-1.224954087386638,2.6040684070873388,0.1596101889152591
HAM,Suzuka,2022,Mercedes,2022-10-09,-0.4569171710750817,-0.5742438114708027,2.332039335550295,-0.0207171568624884
LAT,Suzuka,2022,Williams,2022-10-09,2.132460253288379,0.0,1.1534085353837766,-0.1507719741744467
LEC,Suzuka,2022,Ferrari,2022-10-09,-1.366649793551816,0.0,2.182529415989527,0.0414678762542415
MAG,Suzuka,2022,Haas F1 Team,2022-10-09,1.0094662689065017,-0.1495590246235649,2.369557618201457,-0.0775373507953804
MSC,Suzuka,2022,Haas F1 Team,2022-10-09,1.0094662689065017,0.1495590246235649,2.9456611171422638,-0.2603334232310584
NOR,Suzuka,2022,McLaren,2022-10-09,0.1238577301882612,-0.7272541899488365,1.9988222893985284,-0.0196420946883272
OCO,Suzuka,2022,Alpine,2022-10-09,0.9647443898483056,0.5756531280235438,1.4423849285795194,-0.0096294205631507
PER,Suzuka,2022,Red Bull Racing,2022-10-09,-1.5806660882819883,0.3761432913088489,2.2855516010023464,-0.0162043784905226
RIC,Suzuka,2022,McLaren,2022-10-09,0.1238577301882612,0.7272541899488365,2.6440708049299944,-0.0338085962608806
RUS,Suzuka,2022,Mercedes,2022-10-09,-0.4569171710750817,0.5742438114708027,2.5763757148775146,-0.074366674614951
STR,Suzuka,2022,Aston Martin,2022-10-09,-0.0023606563646779,0.1749994957027522,2.816786108377812,0.073049819123551
TSU,Suzuka,2022,RB,2022-10-09,0.5257639444374597,1.224954087386638,1.858975168218473,0.0208508007286767
VER,Suzuka,2022,Red Bull Racing,2022-10-09,-1.5806660882819883,-0.3761432913088489,2.168893963838601,0.0546994412049806
VET,Suzuka,2022,Aston Martin,2022-10-09,-0.0023606563646779,-0.1745209198438111,1.9910820924079404,-0.0536424539706412
ZHO,Suzuka,2022,Kick Sauber,2022-10-09,0.865376797128184,1.7202240097258887,2.048710632902635,0.0982944890846889
ALB,Austin,2022,Williams,2022-10-23,1.7191962818431556,-1.1190292996793156,1.25265827217192,0.0014997717500096
ALO,Austin,2022,Alpine,2022-10-23,0.7565009535024314,-0.3727329642845755,1.4815945523596314,0.0779305634210704
BOT,Austin,2022,Kick Sauber,2022-10-23,0.859813273537788,-0.9071379023390288,1.4861730805524012,-0.0194310494630619
GAS,Austin,2022,RB,2022-10-23,0.4150267649308723,-0.800696261955792,1.9462899779521583,0.0994924339207718
HAM,Austin,2022,Mercedes,2022-10-23,-0.8176485710433196,-0.5260965988507174,1.800206602546779,-0.0062978821773105
LAT,Austin,2022,Williams,2022-10-23,1.7191962818431556,1.0782331477220284,0.9616931643269616,-0.0796450540061342
LEC,Austin,2022,Ferrari,2022-10-23,-1.311381160402376,0.0,1.845710804448505,0.0129744124201946
MAG,Austin,2022,Haas F1 Team,2022-10-23,0.9169576834218212,-0.0424807287838003,1.8216111827113175,-0.0647627560993481
MSC,Austin,2022,Haas F1 Team,2022-10-23,0.9169576834218212,0.0424807287838003,2.1795510510896405,-0.1709133309174108
NOR,Austin,2022,McLaren,2022-10-23,0.2261211316194487,-0.7768953711121598,1.678921419710651,-0.0241662441916308
OCO,Austin,2022,Alpine,2022-10-23,0.7565009535024314,0.3727329642845755,1.3804521049727991,-0.0036834580732626
PER,Austin,2022,Red Bull Racing,2022-10-23,-1.6193954850440968,0.4250720212969374,1.8839179714794927,0.0050836556056052
RIC,Austin,2022,McLaren,2022-10-23,0.2261211316194487,0.7768953711121598,1.989433264360588,-0.0144325442494272
RUS,Austin,2022,Mercedes,2022-10-23,-0.8176485710433196,0.5260965988507174,1.9762852101134536,-0.0429006135012073
STR,Austin,2022,Aston Martin,2022-10-23,0.0253172183317521,0.5447857291676835,1.9916756073450488,0.0855881332323723
TSU,Austin,2022,RB,2022-10-23,0.4150267649308723,0.800696261955792,1.495686408824093,0.0200540915054479
VER,Austin,2022,Red Bull Racing,2022-10-23,-1.6193954850440968,-0.4250720212969374,1.719761155609149,0.039415347097187
VET,Austin,2022,Aston Martin,2022-10-23,0.0253172183317521,-0.5444985836523188,1.5600670466112725,-0.0366837680083274
ZHO,Austin,2022,Kick Sauber,2022-10-23,0.859813273537788,0.9071379023390288,1.5861728341740684,0.0456490283202451
ALB,Mexico City,2022,Williams,2022-10-30,1.356696238371096,-1.0959243619143713,1.1462661378505816,-0.0004002992239761
ALO,Mexico City,2022,Alpine,2022-10-30,0.5523812181108473,-0.1952202913912577,1.2191004196335855,0.0727093389473502
BOT,Mexico City,2022,Kick Sauber,2022-10-30,0.6708195639782151,-0.6303996644803407,1.1519175582818464,-0.015473231932667
GAS,Mexico City,2022,RB,2022-10-30,0.3652800763964832,-0.5620857413631988,1.5954482998203232,0.061753795569582
HAM,Mexico City,2022,Mercedes,2022-10-30,-0.9688113889242956,-0.3364041714316431,1.247743152200213,-0.0004544308123666
LAT,Mexico City,2022,Williams,2022-10-30,1.356696238371096,1.071446670739999,0.9502349567046576,-0.0369642837060029
LEC,Mexico City,2022,Ferrari,2022-10-30,-1.0132735532623405,-0.1951339398796698,1.391646518904533,0.0195977382608172
MAG,Mexico City,2022,Haas F1 Team,2022-10-30,0.8725585176009427,-0.0255007449625881,1.5096296475588242,-0.0498407257808888
MSC,Mexico City,2022,Haas F1 Team,2022-10-30,0.8725585176009427,0.0255007449625881,1.7028263866226576,-0.1036902750919222
NOR,Mexico City,2022,McLaren,2022-10-30,0.1994965865195189,-0.3797987611288344,1.2725808553368685,-0.0184209399560165
OCO,Mexico City,2022,Alpine,2022-10-30,0.5523812181108473,0.1952202913912577,1.0941113059823566,-0.0047669348876115
PER,Mexico City,2022,Red Bull Racing,2022-10-30,-1.4930972995625242,0.3276371521721019,1.354126800192379,0.005919566105232
RIC,Mexico City,2022,McLaren,2022-10-30,0.1994965865195189,0.3797987611288344,1.6054273948451805,-0.0141951335758684
RUS,Mexico City,2022,Mercedes,2022-10-30,-0.9688113889242956,0.3364041714316431,1.4190296705448575,-0.0269501664894562
SAI,Mexico City,2022,Ferrari,2022-10-30,-1.0132735532623405,0.1951339398796698,1.847724948467111,-0.043923046631492
STR,Mexico City,2022,Aston Martin,2022-10-30,0.1969445270084398,0.2450598624090353,1.64803114225163,0.0641844226102815
TSU,Mexico City,2022,RB,2022-10-30,0.3652800763964832,0.5620857413631988,1.1080046160435664,0.0052396151114816
VER,Mexico City,2022,Red Bull Racing,2022-10-30,-1.4930972995625242,-0.3276371521721019,1.212645380946072,0.0283509153010811
VET,Mexico City,2022,Aston Martin,2022-10-30,0.1969445270084398,-0.2448875750998165,1.3093312824867125,-0.0208418806411629
ZHO,Mexico City,2022,Kick Sauber,2022-10-30,0.6708195639782151,0.6303996644803407,1.257414284856071,0.0310891063701519
ALB,São Paulo,2022,Williams,2022-11-13,1.1781555673933306,-0.6748173622466619,1.0245726456204989,0.0095206100224482
ALO,São Paulo,2022,Alpine,2022-11-13,0.2597629763298903,-0.3104934116371678,1.1456056835703614,0.0537561721855578
BOT,São Paulo,2022,Kick Sauber,2022-11-13,0.517531523541916,-0.5256358771195767,0.962237617714436,-0.0067926023320682
GAS,São Paulo,2022,RB,2022-11-13,0.4300509682477785,-0.4982318369747819,1.275717402459011,0.0377499496694216
HAM,São Paulo,2022,Mercedes,2022-11-13,-0.9601791748964232,-0.1797194259359085,1.1539923681452142,0.010080796550992
LAT,São Paulo,2022,Williams,2022-11-13,1.1781555673933306,0.6601307475420385,0.9782867362205668,0.0002640572959376
LEC,São Paulo,2022,Ferrari,2022-11-13,-0.9445400330769272,-0.0205077485431863,1.1794793120469804,0.0345593387925637
MSC,São Paulo,2022,Haas F1 Team,2022-11-13,0.735119993754768,0.0,1.3991817381330425,-0.0412788393839081
NOR,São Paulo,2022,McLaren,2022-11-13,0.362928687292943,0.0,1.0252772363763518,0.0214092471719009
OCO,São Paulo,2022,Alpine,2022-11-13,0.2597629763298903,0.3104934116371678,0.9904533506082384,0.0012220810507199
PER,São Paulo,2022,Red Bull Racing,2022-11-13,-1.1324303592884102,0.2358813682263384,1.0723839616965636,0.0189708591262141
RUS,São Paulo,2022,Mercedes,2022-11-13,-0.9601791748964232,0.1797194259359085,1.214979633309225,-0.0061217155005297
SAI,São Paulo,2022,Ferrari,2022-11-13,-0.9445400330769272,0.0205077485431863,1.460758836203596,-0.0122021173365965
STR,São Paulo,2022,Aston Martin,2022-11-13,0.2611515993992664,0.2439065056807153,1.4138861865187566,0.0503467891541029
TSU,São Paulo,2022,RB,2022-11-13,0.4300509682477785,0.4982318369747819,1.1590200068653052,-0.0164012894246709
VER,São Paulo,2022,Red Bull Racing,2022-11-13,-1.1324303592884102,-0.2358813682263384,1.0972378316942129,0.0314393974607129
VET,São Paulo,2022,Aston Martin,2022-11-13,0.2611515993992664,-0.243803133295184,1.056791245065822,-0.0037624319376979
ZHO,São Paulo,2022,Kick Sauber,2022-11-13,0.517531523541916,0.5256358771195767,1.0617539158005782,0.0287608978003974
ALB,Yas Island,2022,Williams,2022-11-20,1.0040391357115857,-0.6323017018618028,1.033321984611448,0.034848435283437
ALO,Yas Island,2022,Alpine,2022-11-20,0.1109715810735213,0.2737093041882674,0.9920421251316116,0.0215298657763208
BOT,Yas Island,2022,Kick Sauber,2022-11-20,0.5759220940161216,-0.0963107160608688,1.0053746912849248,-0.0043778854903025
GAS,Yas Island,2022,RB,2022-11-20,0.4377646026393489,0.008570331777395,1.099810706134258,0.025141069528985
HAM,Yas Island,2022,Mercedes,2022-11-20,-0.8812318455845968,0.0428323444384551,1.0287641943170875,0.0204996718677544
LAT,Yas Island,2022,Williams,2022-11-20,1.0040391357115857,0.6234897330390287,1.0510358814644816,0.0412330264521546
